,title,genres,tmdbId
8491,The Drop,Crime|Drama|Thriller,154400.0
8495,"Maze Runner, The",Action|Mystery|Sci-Fi,198663.0
8497,"Walk Among the Tombstones, A",Action|Crime|Mystery|Thriller,169917.0
8503,This Is Where I Leave You,Comedy|Drama,239678.0
8505,American Sniper,Action|War,190859.0
8508,Horns,Horror|Mystery,149509.0
8509,Annabelle,Horror,250546.0
8510,Two Night Stand,Comedy|Romance,286554.0
8511,Dracula Untold,Action|Drama|Fantasy,49017.0
8513,Autómata (Automata),Sci-Fi|Thriller,262543.0
8515,Predestination,Action|Mystery|Sci-Fi|Thriller,206487.0
8518,What We Do in the Shadows,Comedy|Horror,246741.0
8519,John Wick,Action|Thriller,245891.0
8521,"Judge, The",Drama,205587.0
8523,Fury,Action|Drama|War,228150.0
8525,St. Vincent,Comedy,239563.0
8527,Nightcrawler,Crime|Drama|Thriller,242582.0
8528,Big Hero 6,Action|Animation|Comedy,177572.0
8529,The Book of Life,Adventure|Animation|Romance,228326.0
8530,"Love, Rosie",Comedy|Romance,200727.0
8532,Ex Machina,Drama|Sci-Fi|Thriller,264660.0
8551,The Imitation Game,Drama|Thriller|War,205596.0
8552,Inherent Vice,Comedy|Crime|Drama|Mystery|Romance,171274.0
8554,The Hunger Games: Mockingjay - Part 1,Adventure|Sci-Fi|Thriller,131631.0
8556,Exodus: Gods and Kings,Action|Adventure|Drama,147441.0
8557,Wild Tales,Comedy|Drama|Thriller,265195.0
8560,Dumb and Dumber To,Comedy,100042.0
8565,The Theory of Everything,Drama|Romance,266856.0
8570,In the Heart of the Sea,Action|Adventure|Drama,205775.0
8572,Jurassic World,Action|Adventure|Drama|Sci-Fi|Thriller,135397.0
8574,Citizenfour,Documentary,293310.0
8577,Horrible Bosses 2,Comedy|Crime,227159.0
8581,Penguins of Madagascar,Adventure|Animation|Children|Comedy,270946.0
8584,Still Alice,Drama,284293.0
8585,Paddington,Children|Comedy,116149.0
8586,Maze Runner: Scorch Trials,Action|Thriller,294254.0
8588,The Voices,Comedy|Crime|Thriller,244458.0
8599,The Hobbit: The Battle of the Five Armies,Adventure|Fantasy,122917.0
8600,Selma,Drama,273895.0
8601,Unbroken,Drama|War,227306.0
8610,Mommy,Drama,265177.0
8611,Wild,Drama,228970.0
8614,Big Eyes,Drama,87093.0
8615,Into the Woods,Children|Comedy|Fantasy|Musical,224141.0
8617,The Interview,Action|Comedy,228967.0
8618,Kingsman: The Secret Service,Action|Adventure|Comedy|Crime,207703.0
8620,Night at the Museum: Secret of the Tomb,Adventure|Children|Comedy|Fantasy,181533.0
8623,Seventh Son,Adventure|Children|Fantasy,68737.0
8629,Chappie,Action|Thriller,198184.0
8632,Taken 3,Action|Crime|Thriller,260346.0
8633,Blackhat,Action|Crime|Drama|Mystery|Thriller,201088.0
8636,Terminator Genisys,Action|Adventure|Sci-Fi|Thriller,87101.0
8648,It Follows,Horror,270303.0
8663,Mad Max: Fury Road,Action|Adventure|Sci-Fi|Thriller,76341.0
8664,Insidious: Chapter 3,Fantasy|Horror|Thriller,280092.0
8665,Star Wars: Episode VII - The Force Awakens,Action|Adventure|Fantasy|Sci-Fi|IMAX,140607.0
8666,Ben-hur,(no genres listed),271969.0
8667,Warcraft,Action|Adventure|Fantasy,68735.0
8668,Avengers: Age of Ultron,Action|Adventure|Sci-Fi,99861.0
8669,Pirates of the Caribbean: Dead Men Tell No Tales,(no genres listed),166426.0
8671,Ant-Man,Action|Adventure|Sci-Fi,102899.0
8672,Fantastic Four,Action|Adventure|Fantasy|Sci-Fi,166424.0
8673,Deadpool,Action|Adventure|Comedy|Sci-Fi,293660.0
8677,Guardians of the Galaxy 2,Action|Adventure|Sci-Fi,283995.0
8678,Captain America: Civil War,Action|Sci-Fi|Thriller,271110.0
8679,Doctor Strange,Action|Adventure|Sci-Fi,284052.0
8680,X-Men: Apocalypse,Action|Adventure|Fantasy|Sci-Fi,246655.0
8693,The Gambler,Crime|Drama|Thriller,284536.0
8695,Mortdecai,Adventure|Comedy|Mystery|Romance,210860.0
8696,Fifty Shades of Grey,Drama|Romance,216015.0
8706,The DUFF,Comedy,272693.0
8710,Project Almanac,Sci-Fi|Thriller,227719.0
8712,Brooklyn,Drama|Romance,167073.0
8718,True Story,Drama|Mystery|Thriller,245706.0
8726,Dope,Comedy|Drama,308639.0
8727,Me and Earl and the Dying Girl,Drama,308369.0
8731,The Loft,Thriller,72784.0
8739,The Hateful Eight,Western,273248.0
8741,Wild Card,Action|Crime|Drama|Thriller,265208.0
8742,Paper Towns,Drama|Mystery|Romance,286565.0
8743,The Wedding Ringer,Comedy,252838.0
8745,The Boy Next Door,Mystery|Thriller,241251.0
8751,Crimson Peak,Horror,201085.0
8767,Focus,Comedy|Crime|Drama|Romance,256591.0
8775,Run All Night,Action|Crime|Drama|Thriller,241554.0
8778,Cinderella,Children|Drama|Fantasy|Romance,150689.0
8780,The Cobbler,Comedy|Drama|Fantasy,238215.0
8782,Pan,Adventure|Children|Fantasy,266647.0
8785,Insurgent,Action|Sci-Fi|Thriller,262500.0
8788,Home,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,228161.0
8789,Midnight Special,Drama|Sci-Fi,245703.0
8791,Furious 7,Action|Crime|Thriller,168259.0
8798,Get Hard,Comedy|Crime,257091.0
8808,Shaun the Sheep Movie,Adventure|Animation|Children|Comedy,263109.0
8813,Woman in Gold,Drama,304357.0
8817,Tomorrowland,Action|Adventure|Children|Mystery|Sci-Fi,158852.0
8820,Paul Blart: Mall Cop 2,Action|Comedy|Crime,256961.0
8825,The Longest Ride,Drama|Romance,228205.0
8833,San Andreas,Action|Drama|Thriller,254128.0
8837,Hitman: Agent 47,Action|Crime|Thriller,249070.0
8842,Pitch Perfect 2,Comedy,254470.0
8844,Carol,Drama|Romance,258480.0
8847,The Lobster,Comedy|Romance|Sci-Fi,254320.0
8849,Maggie,Drama|Horror|Thriller,287424.0
8850,Hot Pursuit,Action|Comedy,268920.0
8861,The Martian,Adventure|Drama|Sci-Fi,286217.0
8863,Kung Fury,Action|Comedy|Fantasy|Sci-Fi,251516.0
8865,Youth,Drama,310593.0
8871,Spy,Action|Comedy|Crime,238713.0
8872,Trainwreck,Comedy|Romance,271718.0
8875,Aloha,Comedy|Drama|Romance,222936.0
8877,Entourage,Comedy,188222.0
8882,Inside Out,Adventure|Animation|Children|Comedy|Drama|Fantasy,150540.0
8886,The Hunger Games: Mockingjay - Part 2,Adventure|Sci-Fi,131634.0
8887,Pixels,Action|Comedy|Sci-Fi,257344.0
8888,Fantastic Beasts and Where to Find Them,Fantasy,259316.0
8891,Mr. Holmes,Drama|Mystery,280996.0
8892,The Secret Life of Pets,Animation|Comedy,328111.0
8894,Self/less,Action|Mystery|Sci-Fi|Thriller,238615.0
8895,The Last Witch Hunter,Action|Adventure|Fantasy,274854.0
8896,Krampus,Comedy|Fantasy|Horror,287903.0
8897,Suicide Squad,Action|Crime|Sci-Fi,297761.0
8898,Independence Day: Resurgence,Action|Adventure|Sci-Fi,47933.0
8899,Star Trek Beyond,Action|Adventure|Sci-Fi,188927.0
8904,Ted 2,Comedy,214756.0
8906,Minions,Adventure|Animation|Children|Comedy,211672.0
8909,The Good Dinosaur,Adventure|Animation|Children|Comedy|Fantasy,105864.0
8910,Black Mass,Crime|Drama,261023.0
8911,Spectre,Action|Adventure|Crime,206647.0
8929,Steve Jobs,Drama,321697.0
8930,Macbeth,Drama,225728.0
8931,Vacation,Adventure|Comedy,296099.0
8945,Batman v Superman: Dawn of Justice,Action|Adventure|Fantasy|Sci-Fi,209112.0
8949,Amy,Documentary,331781.0
8952,Magic Mike XXL,Comedy|Drama,264999.0
8953,The Jungle Book,Adventure|Drama|Fantasy,278927.0
8956,The Man from U.N.C.L.E.,Action|Adventure|Comedy,203801.0
8959,The Walk,Adventure|Drama|Thriller,285783.0
8960,13 Hours,Drama,300671.0
8969,Dark Places,Drama|Mystery|Thriller,182560.0
8972,The Revenant,Adventure|Drama,281957.0
8973,Irrational Man,Crime|Drama,282984.0
8976,Southpaw,Action|Drama,307081.0
8977,Sicario,Crime|Drama|Mystery,273481.0
8980,Before We Go,Romance,283350.0
8981,Anomalisa,Animation|Comedy|Fantasy,291270.0
8982,Colonia,Thriller,318781.0
8988,The Intern,Comedy,257211.0
8990,Love,Drama|Romance,292431.0
8991,Room,Drama,264644.0
8993,The Gift,Drama|Horror,328425.0
8995,The Witch,Horror,310131.0
9000,"Visit, The",Comedy|Horror,298312.0
9005,American Ultra,Action|Comedy|Sci-Fi|Thriller,261392.0
9006,Straight Outta Compton,Drama,277216.0
9012,Joy,Comedy|Drama,274479.0
9014,Victor Frankenstein,Drama|Horror|Sci-Fi,228066.0
9017,Scouts Guide to the Zombie Apocalypse,Action|Comedy|Horror,273477.0
9018,Suffragette,Drama,245168.0
9023,Legend,Crime|Thriller,276907.0
9025,The Danish Girl,Drama,306819.0
9035,Green Room,(no genres listed),313922.0
9036,Beasts of No Nation,Drama|War,283587.0
9041,Knock Knock,Crime|Horror|Thriller,263472.0
9044,Demolition,Drama,303991.0
9048,The Night Before,Comedy,296100.0
9051,Everest,Adventure|Drama|Thriller,253412.0
9053,Spotlight,Thriller,314365.0
9055,Hardcore Henry,Action|Adventure|Sci-Fi,325348.0
9056,Burnt,Drama,295964.0
9063,Hotel Transylvania 2,Animation|Comedy,159824.0
9066,The Little Prince,Animation|Fantasy,309809.0
9069,Wonder Woman,Action|Adventure|Fantasy,297762.0
9070,The Circle,Drama|Sci-Fi|Thriller,339988.0
9071,Silence,Drama|Thriller,68730.0
9072,Bridge of Spies,Drama|Thriller,296098.0
9079,"Hail, Caesar!",Comedy,270487.0
9081,Er ist wieder da,Comedy,318917.0
9089,Goosebumps,Adventure|Comedy|Horror,257445.0
9093,Bone Tomahawk,Horror|Western,294963.0
9097,Trumbo,Drama,294016.0
9101,Concussion,Drama,321741.0
9102,"Peanuts Movie, The",Adventure|Animation|Children|Comedy,227973.0
9110,Creed,Drama,312221.0
9114,Solace,Fantasy|Mystery|Thriller,339527.0
9139,The 5th Wave,Adventure|Sci-Fi|Thriller,299687.0
9144,"Big Short, The",Drama,318846.0
9153,Zoolander 2,Comedy,329833.0
9154,How to Be Single,Comedy|Romance,259694.0
9161,Nocturnal Animals,Drama|Thriller,340666.0
9163,Daddy's Home,Comedy,274167.0
9164,Sisters,Children|Comedy,266294.0
9166,Kung Fu Panda 3,Action|Adventure|Animation,140300.0
9171,Pride and Prejudice and Zombies,Comedy|Horror|Romance|Thriller,58431.0
9182,Ride Along 2,Action|Comedy,323675.0
9184,Eddie the Eagle,Comedy,319888.0
9192,Dirty Grandpa,Comedy,291870.0
9197,The Finest Hours,Drama|Thriller,300673.0
9200,Gods of Egypt,Adventure|Fantasy,205584.0
9202,Race,Drama,323677.0
9203,10 Cloverfield Lane,Thriller,333371.0
9204,London Has Fallen,Action|Crime|Thriller,267860.0
9205,Zootopia,Action|Adventure|Animation|Children|Comedy,269149.0
9208,The Brothers Grimsby,Comedy,267193.0
9217,Hunt for the Wilderpeople,Adventure|Comedy,371645.0
9225,The Neon Demon,Drama|Horror|Mystery,301365.0
9227,Eye in the Sky,Drama|Thriller|War,333352.0
9239,Sing Street,Drama,369557.0
9242,The Huntsman Winter's War,Action|Adventure|Drama|Fantasy,290595.0
9243,Neighbors 2: Sorority Rising,Comedy,325133.0
9246,Hush,Thriller,376570.0
9254,Money Monster,Drama|Thriller,303858.0
9256,Finding Dory,Adventure|Animation|Comedy,127380.0
9257,The Boss,Comedy,323676.0
9258,The Angry Birds Movie,Animation|Comedy,153518.0
9262,Snowden,Drama|Thriller,302401.0
9268,The Nice Guys,Crime|Mystery|Thriller,290250.0
9273,The Shallows,Drama|Thriller,332567.0
9275,The Handmaiden,Drama|Romance|Thriller,290098.0
9276,Alice Through the Looking Glass,Adventure|Children|Fantasy,241259.0
9277,The BFG,Children|Fantasy,267935.0
9279,Sausage Party,Animation|Comedy,223702.0
9283,Captain Fantastic,Drama,334533.0
9288,Now You See Me 2,Action|Comedy|Thriller,291805.0
9290,Café Society,Comedy|Drama|Romance,339397.0
9292,Swiss Army Man,Comedy|Drama|Romance,347031.0
9293,The Do-Over,Comedy,389053.0
9295,Teenage Mutant Ninja Turtles: Out of the Shadows,Action|Adventure|Comedy,308531.0
9296,The Fundamentals of Caring,Drama,318121.0
9302,The Conjuring 2,Horror,259693.0
9304,Ghostbusters,Action|Comedy|Horror|Sci-Fi,43074.0
9305,Central Intelligence,Action|Comedy,302699.0
9310,Jason Bourne,Action,324668.0
9313,The Legend of Tarzan,Action|Adventure,258489.0
9314,The Purge: Election Year,Action|Horror|Sci-Fi,316727.0
9315,Mike & Dave Need Wedding Dates,Comedy,316023.0
9316,Ice Age: Collision Course,Adventure|Animation|Children|Comedy,278154.0
9317,Lights Out,Horror,345911.0
9318,Pete's Dragon,Adventure|Children|Fantasy,294272.0
9322,Piper,Animation,399106.0
9327,Nerve,Drama|Thriller,328387.0
9329,Sully,Drama,363676.0
9334,The Infiltrator,Crime|Drama,325789.0
9335,War Dogs,Comedy,308266.0
9337,Batman: The Killing Joke,Action|Animation|Crime|Drama,382322.0
9338,Bad Moms,Comedy,376659.0
9339,Hell or High Water,Crime|Drama,338766.0
9341,Don't Breathe,Thriller,300669.0
9344,The Edge of Seventeen,Comedy,376660.0
9345,Elle,Thriller,337674.0
9346,Train to Busan,Action|Thriller,396535.0
9348,The Magnificent Seven,Action|Western,333484.0
9349,Moonlight,Drama,376867.0
9350,Masterminds,Action|Comedy|Crime,213681.0
9351,Kubo and the Two Strings,Adventure|Animation|Children|Fantasy,313297.0
9352,Bridget Jones's Baby,Comedy|Romance,95610.0
9353,Deepwater Horizon,Drama,296524.0
9354,Miss Peregrine's Home for Peculiar Children,Fantasy,283366.0
9355,The Girl on the Train,Thriller,346685.0
9356,The Accountant,Crime|Drama|Thriller,302946.0
9363,Your Name.,Animation|Drama|Fantasy|Romance,372058.0
9367,Hacksaw Ridge,Drama|War,324786.0
9371,Blair Witch,Horror|Thriller,351211.0
9374,Arrival,Sci-Fi,329865.0
9375,Storks,Animation|Children|Comedy,332210.0
9378,The Girl with All the Gifts,Drama|Horror|Sci-Fi|Thriller,375366.0
9386,La La Land,Comedy|Drama|Romance,313369.0
9389,Inferno,Mystery|Thriller,207932.0
9390,Keeping Up with the Joneses,Comedy,331313.0
9393,Jack Reacher: Never Go Back,Action|Crime|Drama|Mystery|Thriller,343611.0
9397,Manchester by the Sea,Drama,334541.0
9398,Lion,Drama,334543.0
9412,Moana,Adventure|Animation|Children|Comedy|Fantasy,277834.0
9413,Office Christmas Party,Comedy,384682.0
9414,The Space Between Us,Adventure|Sci-Fi,365942.0
9415,Rogue One: A Star Wars Story,Action|Adventure|Fantasy|Sci-Fi,330459.0
9416,Split,Drama|Horror|Thriller,381288.0
9417,Underworld: Blood Wars,Action|Horror,346672.0
9419,Passengers,Adventure|Drama|Romance|Sci-Fi,274870.0
9420,Hidden Figures,Drama,381284.0
9421,Fences,Drama,393457.0
9422,The Founder,Drama,310307.0
9423,Why Him?,Comedy,356305.0
9424,Sing,Animation|Children|Comedy,335797.0
9427,Assassin's Creed,Action|Adventure|Sci-Fi,121856.0
9428,A Dog's Purpose,Comedy|Drama,381289.0
9434,The Lego Batman Movie,Action|Animation|Comedy,324849.0
9443,John Wick: Chapter Two,Action|Crime|Thriller,324552.0
9444,Get Out,Horror,419430.0
9445,Logan,Action|Sci-Fi,263115.0
9446,Kong: Skull Island,Action|Adventure|Fantasy,293167.0
9447,T2: Trainspotting,Crime|Drama,180863.0
9451,Beauty and the Beast,Fantasy|Romance,321612.0
9452,The Boss Baby,Animation|Children|Comedy,295693.0
9456,Ghost in the Shell,Action|Drama|Sci-Fi,315837.0
9458,Fifty Shades Darker,Drama|Romance,341174.0
9466,Power Rangers,Action|Adventure|Sci-Fi,305470.0
9467,Alien: Covenant,Action|Horror|Sci-Fi|Thriller,126889.0
9478,Gifted,Drama,400928.0
9479,Band of Brothers,Action|Drama|War,331214.0
9481,Baywatch,Action|Comedy,339846.0
9483,The Mummy,Action|Adventure|Fantasy|Horror|Thriller,282035.0
9485,The Fate of the Furious,Action|Crime|Drama|Thriller,337339.0
9491,Cars 3,Adventure|Animation|Comedy,260514.0
9503,Baby Driver,Action|Crime|Thriller,339403.0
9504,Okja,Action|Adventure|Drama|Sci-Fi,387426.0
9517,Despicable Me 3,Adventure|Animation|Children|Comedy,324852.0
9532,War for the Planet of the Apes,Action|Adventure|Drama|Sci-Fi,281338.0
9539,Valerian and the City of a Thousand Planets,Action|Adventure|Sci-Fi,339964.0
9548,Seven Sisters,Sci-Fi|Thriller,406990.0
9549,Atomic Blonde,Thriller,341013.0
9553,Dunkirk,Action|Drama|Thriller|War,374720.0
9563,The Dark Tower,Fantasy|Horror|Sci-Fi|Western,353491.0
